OrderID,Quantity,Cost
83-687-4769,3,83.99
19-156-3010,3,225.00
25-912-8989,3,168.27
16-386-7757,3,235.00
71-197-3844,3,124.62
30-790-3083,3,83.99
22-001-6016,3,320.00
53-068-3680,3,44.57
71-828-3556,3,125.00
52-152-3371,3,52.08
51-420-8292,3,235.00
76-201-5085,3,83.99
11-997-6382,3,210.00
40-486-8511,3,235.00
11-769-7584,3,320.00
37-255-6435,3,210.00
90-878-2657,3,235.00
11-446-2659,3,98.00
38-478-1265,3,320.00
42-829-4772,3,210.00
93-409-8648,3,144.09
53-504-3875,3,101.60
73-455-3435,3,98.00
59-023-1187,3,133.17
22-501-9215,3,144.09
53-401-6179,3,101.60
69-562-1762,3,69.38
68-365-1512,3,119.80
31-593-0632,3,133.17
88-367-5894,3,69.38
67-382-6166,3,220.00
97-219-4069,3,119.80
89-306-1133,3,310.00
78-692-7008,3,225.00
86-275-9654,3,220.00
01-855-8188,3,310.00
40-429-8594,3,124.62
28-341-5469,3,225.00
37-103-3005,3,93.13
76-763-0657,3,44.57
89-285-0567,3,124.62
72-099-2457,3,93.13
23-082-1065,3,83.99
08-483-5677,3,44.57
98-115-7191,3,125.00
43-566-9850,3,235.00
21-104-5976,3,83.99
91-006-3876,3,210.00
91-163-7915,3,125.00
84-707-3314,3,190.00
58-419-3322,3,235.00
63-500-9286,3,98.00
47-441-1628,3,210.00
26-231-8897,3,101.60
77-827-0603,3,190.00
54-555-7832,3,98.00
25-339-5566,3,91.84
35-587-5940,3,133.17
75-883-4614,3,101.60
80-258-5757,3,119.80
14-376-2485,3,91.84
58-251-6487,3,133.17
80-784-2924,3,75.00
12-371-9369,3,220.00
73-985-2542,3,119.80
24-339-0545,3,225.00
92-795-7087,3,75.00
78-352-3174,3,220.00
55-619-8849,3,168.27
06-705-6026,3,124.62
33-541-8718,3,225.00
80-890-3871,3,44.57
08-940-9111,3,52.08
71-485-0830,3,168.27
41-597-5931,3,83.99
82-422-7097,3,124.62
90-478-9446,3,235.00
67-816-5527,3,44.57
27-774-9457,3,320.00
15-260-9895,3,52.08
87-292-9640,3,210.00
87-409-2090,3,83.99
09-923-6077,3,98.00
96-173-6690,3,235.00
22-697-0930,3,320.00
75-463-0491,3,210.00
88-109-5070,3,144.09
46-796-5628,3,101.60
56-184-4508,3,98.00
84-976-0893,3,133.17
39-201-1204,3,144.09
29-546-8618,3,101.60
72-823-6963,3,69.38
82-090-4450,3,119.80
90-317-7928,3,133.17
92-833-3271,3,220.00
97-004-1775,3,69.38
87-763-3059,3,119.80
61-097-0206,3,310.00
58-326-4792,3,225.00
61-533-3161,3,220.00
80-768-1365,3,124.62
63-555-6345,3,310.00
65-249-5260,3,225.00
30-124-4774,3,93.13
61-509-9344,3,44.57
74-603-8937,3,124.62
25-621-0618,3,83.99
13-698-5271,3,93.13
27-295-8802,3,44.57
31-405-1090,3,125.00
47-102-5062,3,235.00
78-214-6816,3,83.99
21-743-3530,3,210.00
49-368-5121,3,125.00
12-718-1501,3,235.00
47-084-5361,3,190.00
30-601-0133,3,98.00
03-464-8128,3,210.00
98-646-1456,3,101.60
45-780-6744,3,190.00
45-436-6764,3,91.84
75-714-6097,3,98.00
69-254-6693,3,133.17
09-058-1844,3,101.60
09-522-5385,3,119.80
46-773-9492,3,75.00
85-559-9663,3,220.00
66-188-6911,3,69.38
82-410-4692,3,119.80
74-339-3540,3,91.84
32-596-3017,3,225.00
17-708-5350,3,133.17
02-211-2785,3,168.27
35-884-9148,3,124.62
33-894-6676,3,119.80
61-618-8783,3,220.00
60-600-4172,3,44.57
74-346-3086,3,75.00
22-401-7510,3,220.00
33-044-7954,3,310.00
19-189-3064,3,225.00
67-799-1881,3,52.08
34-061-0340,3,83.99
08-309-3649,3,225.00
00-618-9205,3,124.62
26-281-8125,3,168.27
66-525-3598,3,93.13
65-329-2436,3,235.00
55-676-1998,3,124.62
66-056-8690,3,44.57
92-610-5614,3,320.00
43-918-0203,3,210.00
25-177-6985,3,83.99
24-502-2774,3,44.57
24-139-0192,3,125.00
27-252-7456,3,98.00
32-698-1958,3,235.00
01-715-3869,3,52.08
51-349-8226,3,83.99
42-108-7287,3,144.09
90-122-2737,3,101.60
33-294-7116,3,210.00
29-587-2527,3,235.00
65-351-6434,3,190.00
77-165-4390,3,133.17
36-917-2834,3,98.00
23-898-9055,3,320.00
64-918-4744,3,210.00
03-039-5845,3,69.38
31-955-7364,3,119.80
56-271-4185,3,101.60
27-600-6800,3,98.00
96-049-6957,3,220.00
23-582-1221,3,91.84
61-057-1975,3,133.17
35-326-1148,3,310.00
11-244-2193,3,225.00
83-217-3894,3,144.09
18-136-6969,3,101.60
05-410-4163,3,119.80
91-690-3480,3,124.62
69-780-6998,3,75.00
45-989-0711,3,220.00
19-156-3010,3,133.17
56-331-9919,3,225.00
25-912-8989,3,69.38
44-379-6825,3,93.13
71-197-3844,3,119.80
53-925-0103,3,44.57
00-465-7031,3,168.27
01-975-7149,3,124.62
09-229-1754,3,83.99
87-939-7467,3,44.57
53-068-3680,3,220.00
35-988-0040,3,52.08
60-197-5739,3,83.99
52-152-3371,3,310.00
76-201-5085,3,225.00
59-971-2896,3,125.00
29-601-2712,3,235.00
76-746-0202,3,235.00
48-873-2607,3,320.00
40-486-8511,3,124.62
46-671-2432,3,210.00
00-799-3091,3,210.00
11-769-7584,3,93.13
37-255-6435,3,44.57
87-546-5058,3,98.00
17-146-9681,3,144.09
11-446-2659,3,83.99
76-063-7709,3,101.60
93-409-8648,3,125.00
80-890-3871,3,220.00
83-499-1350,3,133.17
53-504-3875,3,235.00
61-729-8958,3,190.00
08-940-9111,3,310.00
75-786-1124,3,98.00
42-906-2475,3,69.38
41-597-5931,3,225.00
90-989-2851,3,119.80
59-023-1187,3,210.00
56-775-4607,3,101.60
90-478-9446,3,124.62
09-019-6593,3,220.00
26-461-5577,3,91.84
27-774-9457,3,93.13
69-562-1762,3,190.00
30-715-2573,3,133.17
55-263-8669,3,310.00
87-292-9640,3,44.57
68-365-1512,3,98.00
75-655-7346,3,225.00
61-501-5110,3,119.80
09-923-6077,3,83.99
58-064-3049,3,124.62
79-850-0887,3,75.00
88-109-5070,3,125.00
67-382-6166,3,101.60
31-302-3952,3,220.00
56-933-2115,3,93.13
46-796-5628,3,235.00
14-210-2413,3,44.57
30-117-6174,3,225.00
89-306-1133,3,91.84
78-692-7008,3,133.17
84-976-0893,3,210.00
58-287-7773,3,83.99
68-391-0908,3,168.27
54-501-1389,3,124.62
72-823-6963,3,190.00
40-107-4974,3,125.00
40-429-8594,3,119.80
82-090-4450,3,98.00
46-301-6761,3,235.00
81-491-8325,3,44.57
92-833-3271,3,101.60
88-109-8460,3,52.08
37-103-3005,3,75.00
69-624-5454,3,210.00
19-281-5590,3,83.99
61-097-0206,3,91.84
76-763-0657,3,220.00
58-326-4792,3,133.17
36-779-8330,3,190.00
89-464-8624,3,98.00
29-577-3059,3,235.00
80-768-1365,3,119.80
02-732-6800,3,320.00
55-734-7101,3,101.60
50-475-9958,3,210.00
30-124-4774,3,75.00
61-509-9344,3,220.00
23-082-1065,3,225.00
64-569-9390,3,91.84
80-984-7751,3,98.00
92-282-7155,3,133.17
25-621-0618,3,225.00
98-115-7191,3,168.27
40-081-7496,3,144.09
43-566-9850,3,124.62
54-413-3195,3,101.60
31-405-1090,3,168.27
52-071-2704,3,119.80
47-102-5062,3,124.62
91-006-3876,3,44.57
22-904-5860,3,75.00
07-113-3748,3,220.00
21-743-3530,3,44.57
47-940-7720,3,133.17
84-707-3314,3,52.08
28-608-5137,3,225.00
63-500-9286,3,83.99
40-708-8263,3,69.38
47-084-5361,3,52.08
19-798-0585,3,119.80
30-601-0133,3,83.99
78-407-9810,3,168.27
26-231-8897,3,235.00
57-417-7291,3,124.62
50-030-7130,3,220.00
98-646-1456,3,235.00
76-705-8000,3,44.57
25-339-5566,3,320.00
65-919-0733,3,310.00
45-436-6764,3,320.00
35-587-5940,3,210.00
71-925-2450,3,225.00
69-254-6693,3,210.00
98-889-5403,3,52.08
12-128-2576,3,83.99
80-258-5757,3,98.00
62-086-4242,3,124.62
09-522-5385,3,98.00
70-424-5723,3,235.00
73-375-8634,3,93.13
96-458-9557,3,44.57
46-773-9492,3,144.09
01-423-8434,3,320.00
85-559-9663,3,101.60
80-784-2924,3,144.09
31-340-1373,3,210.00
12-371-9369,3,101.60
06-075-0174,3,83.99
86-161-8508,3,98.00
32-596-3017,3,133.17
02-715-2965,3,125.00
82-505-2050,3,235.00
40-192-8164,3,144.09
24-339-0545,3,133.17
02-211-2785,3,69.38
53-585-4586,3,101.60
35-884-9148,3,119.80
55-619-8849,3,69.38
36-898-0004,3,210.00
06-705-6026,3,119.80
64-446-6092,3,133.17
60-600-4172,3,220.00
58-753-8307,3,190.00
47-612-6340,3,98.00
46-892-9399,3,69.38
67-799-1881,3,310.00
74-302-4817,3,119.80
00-822-8333,3,83.99
34-061-0340,3,225.00
37-675-7898,3,101.60
72-306-1723,3,125.00
36-816-5383,3,220.00
53-622-3155,3,235.00
65-329-2436,3,124.62
95-666-2867,3,91.84
24-934-3291,3,133.17
61-841-5883,3,310.00
92-610-5614,3,93.13
83-924-4913,3,225.00
51-287-9364,3,210.00
43-918-0203,3,44.57
24-314-4867,3,119.80
09-481-5023,3,190.00
13-018-1111,3,124.62
76-437-5698,3,98.00
27-252-7456,3,83.99
65-262-1387,3,75.00
69-817-7678,3,220.00
42-108-7287,3,125.00
77-367-2436,3,101.60
59-380-4206,3,93.13
90-122-2737,3,235.00
21-039-2999,3,44.57
30-205-9759,3,91.84
87-503-4703,3,133.17
77-165-4390,3,210.00
55-263-8669,3,91.84
45-033-9684,3,83.99
75-655-7346,3,133.17
03-039-5845,3,190.00
65-485-7254,3,119.80
29-773-5797,3,125.00
31-955-7364,3,98.00
19-768-2646,3,235.00
58-064-3049,3,119.80
97-623-6572,3,75.00
79-946-2742,3,220.00
56-933-2115,3,75.00
96-049-6957,3,101.60
31-121-8822,3,210.00
14-210-2413,3,220.00
35-326-1148,3,91.84
30-790-3083,3,225.00
11-397-2150,3,190.00
11-244-2193,3,133.17
07-322-4153,3,98.00
58-287-7773,3,225.00
71-828-3556,3,168.27
51-420-8292,3,124.62
91-690-3480,3,119.80
40-107-4974,3,168.27
40-168-4233,3,101.60
46-301-6761,3,124.62
44-379-6825,3,75.00
11-997-6382,3,44.57
64-141-5718,3,91.84
53-925-0103,3,220.00
35-427-7418,3,133.17
69-624-5454,3,44.57
61-729-8958,3,52.08
75-786-1124,3,83.99
36-779-8330,3,52.08
25-093-8535,3,119.80
89-464-8624,3,83.99
56-775-4607,3,235.00
06-887-6332,3,75.00
11-835-2932,3,220.00
55-734-7101,3,235.00
26-461-5577,3,320.00
30-715-2573,3,210.00
09-229-1754,3,225.00
64-569-9390,3,320.00
89-513-4206,3,225.00
92-282-7155,3,210.00
61-501-5110,3,98.00
82-589-4385,3,168.27
59-971-2896,3,168.27
79-638-3210,3,124.62
76-746-0202,3,124.62
52-071-2704,3,98.00
79-850-0887,3,144.09
31-302-3952,3,101.60
22-904-5860,3,144.09
00-799-3091,3,44.57
07-113-3748,3,101.60
56-195-4013,3,44.57
30-117-6174,3,133.17
61-622-8419,3,52.08
28-608-5137,3,133.17
89-997-5952,3,52.08
68-391-0908,3,69.38
83-547-0450,3,83.99
98-148-9592,3,83.99
54-501-1389,3,119.80
78-407-9810,3,69.38
57-417-7291,3,119.80
81-491-8325,3,220.00
76-705-8000,3,220.00
88-109-8460,3,310.00
98-889-5403,3,310.00
19-281-5590,3,225.00
12-128-2576,3,225.00
12-718-1501,3,124.62
70-424-5723,3,124.62
29-577-3059,3,124.62
03-464-8128,3,44.57
01-423-8434,3,93.13
02-732-6800,3,93.13
45-780-6744,3,52.08
50-475-9958,3,44.57
31-340-1373,3,44.57
75-714-6097,3,83.99
80-984-7751,3,83.99
86-161-8508,3,83.99
09-058-1844,3,235.00
40-081-7496,3,125.00
40-192-8164,3,125.00
74-339-3540,3,320.00
54-413-3195,3,235.00
53-585-4586,3,235.00
17-708-5350,3,210.00
47-940-7720,3,210.00
33-894-6676,3,98.00
64-446-6092,3,210.00
40-708-8263,3,190.00
19-798-0585,3,98.00
74-346-3086,3,144.09
22-401-7510,3,101.60
46-892-9399,3,190.00
74-302-4817,3,98.00
50-030-7130,3,101.60
08-309-3649,3,133.17
65-919-0733,3,91.84
36-816-5383,3,101.60
71-925-2450,3,133.17
26-281-8125,3,69.38
61-841-5883,3,91.84
55-676-1998,3,119.80
83-924-4913,3,133.17
62-086-4242,3,119.80
24-502-2774,3,220.00
73-375-8634,3,75.00
13-018-1111,3,119.80
96-458-9557,3,220.00
01-715-3869,3,310.00
59-380-4206,3,75.00
51-349-8226,3,225.00
21-039-2999,3,220.00
06-075-0174,3,225.00
29-587-2527,3,124.62
45-033-9684,3,225.00
02-715-2965,3,168.27
82-505-2050,3,124.62
23-898-9055,3,93.13
29-773-5797,3,168.27
64-918-4744,3,44.57
19-768-2646,3,124.62
36-898-0004,3,44.57
27-600-6800,3,83.99
31-121-8822,3,44.57
58-753-8307,3,52.08
47-612-6340,3,83.99
83-217-3894,3,125.00
11-397-2150,3,52.08
18-136-6969,3,235.00
07-322-4153,3,83.99
37-675-7898,3,235.00
40-168-4233,3,235.00
19-156-3010,3,210.00
95-666-2867,3,320.00
64-141-5718,3,320.00
25-912-8989,3,190.00
24-934-3291,3,210.00
35-427-7418,3,210.00
71-197-3844,3,98.00
25-093-8535,3,98.00
24-314-4867,3,98.00
53-068-3680,3,101.60
06-887-6332,3,144.09
52-152-3371,3,91.84
11-835-2932,3,101.60
65-262-1387,3,144.09
76-201-5085,3,133.17
69-817-7678,3,101.60
89-513-4206,3,133.17
82-589-4385,3,69.38
40-486-8511,3,119.80
79-638-3210,3,119.80
11-769-7584,3,75.00
37-255-6435,3,220.00
56-195-4013,3,220.00
22-130-4513,3,133.17
89-997-5952,3,310.00
98-148-9592,3,225.00
11-446-2659,3,225.00
16-921-7992,3,69.38
93-409-8648,3,168.27
24-678-5042,3,119.80
90-878-2657,3,124.62
53-504-3875,3,124.62
41-328-2835,3,220.00
59-023-1187,3,44.57
38-478-1265,3,93.13
42-829-4772,3,44.57
37-273-5241,3,310.00
69-562-1762,3,52.08
32-377-0706,3,225.00
68-365-1512,3,83.99
73-455-3435,3,83.99
67-382-6166,3,235.00
22-501-9215,3,125.00
53-401-6179,3,235.00
79-518-4381,3,124.62
89-306-1133,3,320.00
78-692-7008,3,210.00
17-264-8555,3,93.13
31-593-0632,3,210.00
81-881-8993,3,44.57
40-429-8594,3,98.00
88-367-5894,3,190.00
97-219-4069,3,98.00
33-390-5032,3,83.99
37-103-3005,3,144.09
76-763-0657,3,101.60
86-275-9654,3,101.60
23-082-1065,3,133.17
01-855-8188,3,91.84
80-349-3939,3,125.00
28-341-5469,3,133.17
54-162-7684,3,235.00
98-115-7191,3,69.38
43-566-9850,3,119.80
89-285-0567,3,119.80
23-427-8106,3,210.00
72-099-2457,3,75.00
91-006-3876,3,220.00
08-483-5677,3,220.00
66-188-6911,3,190.00
82-410-4692,3,98.00
84-707-3314,3,310.00
63-500-9286,3,225.00
21-104-5976,3,225.00
91-163-7915,3,168.27
26-231-8897,3,124.62
58-419-3322,3,124.62
25-339-5566,3,93.13
35-587-5940,3,44.57
47-441-1628,3,44.57
61-618-8783,3,101.60
77-827-0603,3,52.08
33-044-7954,3,91.84
54-555-7832,3,83.99
80-258-5757,3,83.99
19-189-3064,3,133.17
80-784-2924,3,125.00
75-883-4614,3,235.00
12-371-9369,3,235.00
00-618-9205,3,119.80
14-376-2485,3,320.00
58-251-6487,3,210.00
66-525-3598,3,75.00
66-056-8690,3,220.00
73-985-2542,3,98.00
24-339-0545,3,210.00
92-795-7087,3,144.09
55-619-8849,3,190.00
25-177-6985,3,225.00
78-352-3174,3,101.60
06-705-6026,3,98.00
24-139-0192,3,168.27
32-698-1958,3,124.62
33-541-8718,3,133.17
71-485-0830,3,69.38
80-890-3871,3,101.60
82-422-7097,3,119.80
33-294-7116,3,44.57
08-940-9111,3,91.84
41-597-5931,3,133.17
65-351-6434,3,52.08
67-816-5527,3,220.00
15-260-9895,3,310.00
36-917-2834,3,83.99
87-409-2090,3,225.00
96-173-6690,3,124.62
56-271-4185,3,235.00
22-697-0930,3,93.13
75-463-0491,3,44.57
23-582-1221,3,320.00
61-057-1975,3,210.00
56-184-4508,3,83.99
05-410-4163,3,98.00
69-780-6998,3,144.09
45-989-0711,3,101.60
39-201-1204,3,125.00
29-546-8618,3,235.00
56-331-9919,3,133.17
00-465-7031,3,69.38
90-317-7928,3,210.00
01-975-7149,3,119.80
97-004-1775,3,190.00
87-763-3059,3,98.00
87-939-7467,3,220.00
61-533-3161,3,101.60
35-988-0040,3,310.00
63-555-6345,3,91.84
60-197-5739,3,225.00
65-249-5260,3,133.17
74-603-8937,3,119.80
13-698-5271,3,75.00
29-601-2712,3,124.62
27-295-8802,3,220.00
48-873-2607,3,93.13
46-671-2432,3,44.57
87-546-5058,3,83.99
78-214-6816,3,225.00
17-146-9681,3,125.00
49-368-5121,3,168.27
76-063-7709,3,235.00
91-690-3480,3,98.00
83-499-1350,3,210.00
44-379-6825,3,144.09
53-925-0103,3,101.60
09-229-1754,3,133.17
42-906-2475,3,190.00
90-989-2851,3,98.00
09-019-6593,3,101.60
58-753-8307,3,310.00
47-612-6340,3,225.00
37-675-7898,3,124.62
95-666-2867,3,93.13
24-934-3291,3,44.57
24-314-4867,3,83.99
65-262-1387,3,125.00
69-817-7678,3,235.00
22-130-4513,3,210.00
16-921-7992,3,190.00
24-678-5042,3,98.00
41-328-2835,3,101.60
37-273-5241,3,91.84
32-377-0706,3,133.17
79-518-4381,3,119.80
17-264-8555,3,75.00
81-881-8993,3,220.00
33-390-5032,3,225.00
80-349-3939,3,168.27
54-162-7684,3,124.62
23-427-8106,3,44.57
66-188-6911,3,52.08
82-410-4692,3,83.99
61-618-8783,3,235.00
33-044-7954,3,320.00
19-189-3064,3,210.00
00-618-9205,3,98.00
66-525-3598,3,144.09
66-056-8690,3,101.60
25-177-6985,3,133.17
24-139-0192,3,69.38
32-698-1958,3,119.80
33-294-7116,3,220.00
65-351-6434,3,310.00
36-917-2834,3,225.00
56-271-4185,3,124.62
23-582-1221,3,93.13
61-057-1975,3,44.57
05-410-4163,3,83.99
69-780-6998,3,125.00
45-989-0711,3,235.00
56-331-9919,3,210.00
00-465-7031,3,190.00
01-975-7149,3,98.00
87-939-7467,3,101.60
35-988-0040,3,91.84
60-197-5739,3,133.17
29-601-2712,3,119.80
48-873-2607,3,75.00
46-671-2432,3,220.00
87-546-5058,3,225.00
17-146-9681,3,168.27
76-063-7709,3,124.62
83-499-1350,3,44.57
42-906-2475,3,52.08
90-989-2851,3,83.99
09-019-6593,3,235.00
55-263-8669,3,320.00
75-655-7346,3,210.00
58-064-3049,3,98.00
56-933-2115,3,144.09
14-210-2413,3,101.60
58-287-7773,3,133.17
40-107-4974,3,69.38
46-301-6761,3,119.80
69-624-5454,3,220.00
36-779-8330,3,310.00
89-464-8624,3,225.00
55-734-7101,3,124.62
64-569-9390,3,93.13
92-282-7155,3,44.57
52-071-2704,3,83.99
22-904-5860,3,125.00
07-113-3748,3,235.00
28-608-5137,3,210.00
78-407-9810,3,190.00
57-417-7291,3,98.00
76-705-8000,3,101.60
98-889-5403,3,91.84
12-128-2576,3,133.17
70-424-5723,3,119.80
01-423-8434,3,75.00
31-340-1373,3,220.00
86-161-8508,3,225.00
40-192-8164,3,168.27
53-585-4586,3,124.62
64-446-6092,3,44.57
46-892-9399,3,52.08
74-302-4817,3,83.99
36-816-5383,3,235.00
61-841-5883,3,320.00
83-924-4913,3,210.00
13-018-1111,3,98.00
59-380-4206,3,144.09
21-039-2999,3,101.60
45-033-9684,3,133.17
29-773-5797,3,69.38
19-768-2646,3,119.80
31-121-8822,3,220.00
11-397-2150,3,310.00
07-322-4153,3,225.00
40-168-4233,3,124.62
64-141-5718,3,93.13
35-427-7418,3,44.57
25-093-8535,3,83.99
06-887-6332,3,125.00
11-835-2932,3,235.00
89-513-4206,3,210.00
82-589-4385,3,190.00
79-638-3210,3,98.00
56-195-4013,3,101.60
89-997-5952,3,91.84
98-148-9592,3,133.17
90-878-2657,3,119.80
38-478-1265,3,75.00
42-829-4772,3,220.00
73-455-3435,3,225.00
22-501-9215,3,168.27
53-401-6179,3,124.62
31-593-0632,3,44.57
88-367-5894,3,52.08
97-219-4069,3,83.99
86-275-9654,3,235.00
01-855-8188,3,320.00
28-341-5469,3,210.00
89-285-0567,3,98.00
72-099-2457,3,144.09
08-483-5677,3,101.60
21-104-5976,3,133.17
91-163-7915,3,69.38
58-419-3322,3,119.80
47-441-1628,3,220.00
77-827-0603,3,310.00
54-555-7832,3,225.00
75-883-4614,3,124.62
14-376-2485,3,93.13
58-251-6487,3,44.57
73-985-2542,3,83.99
92-795-7087,3,125.00
78-352-3174,3,235.00
33-541-8718,3,210.00
71-485-0830,3,190.00
82-422-7097,3,98.00
67-816-5527,3,101.60
15-260-9895,3,91.84
87-409-2090,3,133.17
96-173-6690,3,119.80
22-697-0930,3,75.00
75-463-0491,3,220.00
56-184-4508,3,225.00
39-201-1204,3,168.27
29-546-8618,3,124.62
90-317-7928,3,44.57
97-004-1775,3,52.08
87-763-3059,3,83.99
61-533-3161,3,235.00
63-555-6345,3,320.00
65-249-5260,3,210.00
74-603-8937,3,98.00
13-698-5271,3,144.09
27-295-8802,3,101.60
78-214-6816,3,133.17
16-609-1782,3,235.00
67-009-1409,3,320.00
83-687-4769,3,210.00
16-386-7757,3,98.00
22-001-6016,3,144.09
58-149-3499,3,101.60
70-365-1885,3,133.17
84-007-9095,3,69.38
70-276-7176,3,119.80
22-867-9098,3,220.00
62-201-9287,3,310.00
86-227-8811,3,225.00
46-627-8981,3,124.62
87-766-3663,3,93.13
28-376-6551,3,44.57
83-262-1365,3,83.99
51-493-6866,3,125.00
95-935-6126,3,235.00
80-720-7802,3,210.00
86-668-1105,3,190.00
05-024-1112,3,98.00
23-824-2201,3,101.60
54-322-1808,3,91.84
43-850-7830,3,133.17
43-634-6121,3,119.80
50-747-1156,3,75.00
29-600-4791,3,220.00
99-862-6759,3,225.00
90-359-2449,3,168.27
23-153-9991,3,124.62
22-906-5872,3,44.57
40-476-8892,3,52.08
86-606-8047,3,83.99
44-969-2805,3,235.00
38-295-3172,3,320.00
66-679-8766,3,210.00
46-072-3557,3,98.00
33-671-4773,3,144.09
38-694-5330,3,101.60
49-961-9885,3,133.17
37-656-4777,3,69.38
65-432-1983,3,119.80
01-879-8004,3,220.00
43-720-3267,3,310.00
60-009-2815,3,225.00
30-032-8406,3,124.62
89-535-2329,3,93.13
10-141-0121,3,44.57
90-478-9446,3,119.80
27-774-9457,3,75.00
87-292-9640,3,220.00
09-923-6077,3,225.00
88-109-5070,3,168.27
46-796-5628,3,124.62
84-976-0893,3,44.57
72-823-6963,3,52.08
82-090-4450,3,83.99
92-833-3271,3,235.00
61-097-0206,3,320.00
58-326-4792,3,210.00
80-768-1365,3,98.00
30-124-4774,3,144.09
61-509-9344,3,101.60
25-621-0618,3,133.17
31-405-1090,3,69.38
47-102-5062,3,119.80
21-743-3530,3,220.00
47-084-5361,3,310.00
30-601-0133,3,225.00
98-646-1456,3,124.62
45-436-6764,3,93.13
69-254-6693,3,44.57
09-522-5385,3,83.99
46-773-9492,3,125.00
85-559-9663,3,235.00
32-596-3017,3,210.00
02-211-2785,3,190.00
35-884-9148,3,98.00
60-600-4172,3,101.60
67-799-1881,3,91.84
34-061-0340,3,133.17
65-329-2436,3,119.80
92-610-5614,3,75.00
43-918-0203,3,220.00
27-252-7456,3,225.00
59-971-2896,3,69.38
76-746-0202,3,119.80
42-108-7287,3,168.27
90-122-2737,3,124.62
00-799-3091,3,220.00
77-165-4390,3,44.57
61-622-8419,3,310.00
83-547-0450,3,225.00
03-039-5845,3,52.08
31-955-7364,3,83.99
16-609-1782,3,124.62
67-009-1409,3,93.13
83-687-4769,3,44.57
96-049-6957,3,235.00
16-386-7757,3,83.99
22-001-6016,3,125.00
35-326-1148,3,320.00
58-149-3499,3,235.00
11-244-2193,3,210.00
70-365-1885,3,210.00
84-007-9095,3,190.00
70-276-7176,3,98.00
65-432-1983,3,83.99
22-867-9098,3,101.60
01-879-8004,3,235.00
62-201-9287,3,91.84
86-227-8811,3,133.17
46-627-8981,3,119.80
87-766-3663,3,75.00
28-376-6551,3,220.00
83-262-1365,3,225.00
51-493-6866,3,168.27
95-935-6126,3,124.62
80-720-7802,3,44.57
86-668-1105,3,52.08
05-024-1112,3,83.99
23-824-2201,3,235.00
54-322-1808,3,320.00
43-850-7830,3,210.00
43-634-6121,3,98.00
50-747-1156,3,144.09
29-600-4791,3,101.60
99-862-6759,3,133.17
90-359-2449,3,69.38
23-153-9991,3,119.80
22-906-5872,3,220.00
40-476-8892,3,310.00
86-606-8047,3,225.00
44-969-2805,3,124.62
38-295-3172,3,93.13
66-679-8766,3,44.57
46-072-3557,3,83.99
33-671-4773,3,125.00
38-694-5330,3,235.00
49-961-9885,3,210.00
37-656-4777,3,190.00
65-432-1983,3,98.00
01-879-8004,3,101.60
43-720-3267,3,91.84
60-009-2815,3,133.17
30-032-8406,3,119.80
89-535-2329,3,75.00
10-141-0121,3,220.00
49-368-5121,3,69.38
12-718-1501,3,119.80
03-464-8128,3,220.00
45-780-6744,3,310.00
75-714-6097,3,225.00
09-058-1844,3,124.62
74-339-3540,3,93.13
17-708-5350,3,44.57
33-894-6676,3,83.99
74-346-3086,3,125.00
22-401-7510,3,235.00
08-309-3649,3,210.00
26-281-8125,3,190.00
55-676-1998,3,98.00
24-502-2774,3,101.60
01-715-3869,3,91.84
51-349-8226,3,133.17
29-587-2527,3,119.80
23-898-9055,3,75.00
64-918-4744,3,220.00
27-600-6800,3,225.00
83-217-3894,3,168.27
18-136-6969,3,124.62
19-156-3010,3,44.57
25-912-8989,3,52.08
71-197-3844,3,83.99
53-068-3680,3,235.00
52-152-3371,3,320.00
76-201-5085,3,210.00
40-486-8511,3,98.00
11-769-7584,3,144.09
37-255-6435,3,101.60
11-446-2659,3,133.17
93-409-8648,3,69.38
53-504-3875,3,119.80
59-023-1187,3,220.00
69-562-1762,3,310.00
68-365-1512,3,225.00
67-382-6166,3,124.62
89-306-1133,3,93.13
78-692-7008,3,44.57
40-429-8594,3,83.99
37-103-3005,3,125.00
76-763-0657,3,235.00
23-082-1065,3,210.00
98-115-7191,3,190.00
43-566-9850,3,98.00
91-006-3876,3,101.60
84-707-3314,3,91.84
63-500-9286,3,133.17
26-231-8897,3,119.80
87-546-5058,3,133.17
17-146-9681,3,69.38
76-063-7709,3,119.80
43-720-3267,3,320.00
60-009-2815,3,210.00
30-032-8406,3,98.00
89-535-2329,3,144.09
10-141-0121,3,101.60
25-339-5566,3,75.00
00-822-8333,3,133.17
35-587-5940,3,220.00
72-306-1723,3,69.38
53-622-3155,3,119.80
80-258-5757,3,225.00
80-784-2924,3,168.27
51-287-9364,3,220.00
12-371-9369,3,124.62
09-481-5023,3,310.00
76-437-5698,3,225.00
24-339-0545,3,44.57
77-367-2436,3,124.62
55-619-8849,3,52.08
06-705-6026,3,83.99
30-205-9759,3,93.13
87-503-4703,3,44.57
80-890-3871,3,235.00
65-485-7254,3,83.99
08-940-9111,3,320.00
41-597-5931,3,210.00
97-623-6572,3,125.00
79-946-2742,3,235.00
90-478-9446,3,98.00
30-790-3083,3,210.00
27-774-9457,3,144.09
87-292-9640,3,101.60
71-828-3556,3,190.00
51-420-8292,3,98.00
09-923-6077,3,133.17
88-109-5070,3,69.38
46-796-5628,3,119.80
11-997-6382,3,101.60
