"Order ID",CustomerID,LocationID
61-533-3161,34-306-8680,17598
24-332-5305,59-084-7992,17601
32-923-9697,26-229-0678,17604
63-555-6345,98-945-3693,17607
65-249-5260,63-572-7482,17610
00-008-3271,50-245-9029,17613
31-404-5047,02-565-4368,17616
78-040-2505,17-062-2228,17619
74-603-8937,28-599-7053,17622
98-293-6058,59-164-4769,17625
99-207-8914,90-805-1347,17628
13-698-5271,67-121-1555,17631
27-295-8802,01-010-4453,17634
90-320-2065,37-935-3233,17638
51-959-4742,93-638-4651,17641
77-904-4749,32-058-7312,17644
78-214-6816,26-401-4662,17646
19-560-5489,99-288-3999,17648
41-179-7445,18-878-4452,17650
49-368-5121,06-566-4150,17652
12-718-1501,44-371-9315,17654
99-748-0471,16-794-2589,17656
84-864-3249,75-496-8007,17658
94-106-4253,80-565-2790,17660
03-464-8128,66-302-7863,17662
46-031-2472,23-068-9989,17664
84-041-9180,67-529-6495,17666
45-780-6744,94-518-3950,17668
75-714-6097,51-263-4679,17670
76-913-8795,58-684-1818,17672
08-855-8354,30-273-7602,17674
99-860-3106,61-440-3934,17676
09-058-1844,15-509-1414,17678
77-889-7684,05-507-9751,17680
32-783-7159,80-343-1997,17682
74-339-3540,04-641-1747,17684
17-708-5350,98-778-3557,17686
03-132-2890,44-057-4911,17688
47-198-9429,21-735-6636,17689
05-982-4967,91-165-1485,17691
33-894-6676,94-324-2649,17693
33-667-2660,19-662-9886,17695
43-134-2893,79-230-2093,17697
74-346-3086,86-735-3061,17699
22-401-7510,95-153-0059,17701
97-662-2177,91-536-3437,17703
28-019-1318,83-279-6709,17705
28-960-2783,55-844-1489,17707
08-309-3649,90-874-3974,17709
04-003-4647,57-924-8318,17711
17-529-1692,41-401-4494,17713
26-281-8125,45-809-5759,17716
55-676-1998,59-553-0874,17718
66-610-1519,63-816-5027,17720
50-818-0337,74-822-1028,17722
04-911-6551,72-364-9120,17724
24-502-2774,65-949-4674,17726
32-208-6721,14-623-7622,17728
72-727-1317,72-045-4857,17730
01-715-3869,85-164-1355,17732
51-349-8226,67-170-9130,17734
52-905-6091,88-616-2949,17736
61-185-3517,52-456-8474,17738
71-409-7516,51-673-6515,17740
29-587-2527,51-918-5148,17742
92-521-6256,71-435-6306,17744
54-815-3308,22-129-8597,17746
23-898-9055,70-288-8972,17748
64-918-4744,32-854-1763,17750
10-370-7784,01-169-3967,17752
30-418-5129,86-857-1829,17754
75-421-5444,84-742-3186,17756
27-600-6800,64-729-1878,17758
81-940-9983,44-383-3466,17760
38-994-1709,71-703-5222,17762
83-217-3894,18-607-5868,17764
18-136-6969,09-799-7986,17766
09-440-5820,98-044-8929,17768
33-930-0109,13-473-0498,17770
22-561-9916,75-903-8085,17772
19-156-3010,88-753-2311,17774
51-247-0503,29-317-1692,17776
07-808-6932,34-874-3361,16685
25-912-8989,65-570-0362,16686
71-197-3844,08-227-7061,16687
38-624-7763,24-717-8311,16688
96-813-6384,60-022-9187,16689
98-920-8331,15-794-0367,16690
53-068-3680,89-492-9791,16691
70-349-8770,94-757-1930,16692
19-522-8580,48-588-2099,16693
52-152-3371,83-012-9386,16694
76-201-5085,69-118-4914,16695
50-048-3933,74-526-8799,16696
10-120-0016,45-612-9855,16697
03-297-4257,46-176-6402,16698
40-486-8511,79-477-1193,16699
04-976-7880,18-234-4252,16700
29-728-2837,99-380-1965,16701
11-769-7584,50-079-2328,16702
37-255-6435,77-348-8809,16703
71-140-6745,50-340-3351,16704
11-463-8439,76-937-0622,16705
12-306-6646,08-294-3158,16706
11-446-2659,83-395-8326,16707
11-700-3520,39-327-8322,16708
85-580-7392,67-611-0715,16709
93-409-8648,26-438-8798,16710
53-504-3875,36-618-6589,16711
11-648-9765,84-440-9751,16712
02-569-3156,51-678-5620,16713
13-189-4080,75-673-9361,16714
59-023-1187,63-547-7404,16715
18-944-2420,57-497-0939,16716
07-275-2696,64-337-3586,16717
69-562-1762,37-335-7316,16718
68-365-1512,04-810-9943,16719
92-809-9028,04-732-9888,16720
77-206-4888,73-312-7210,16721
25-771-0744,71-907-8875,16722
67-382-6166,31-388-0154,16723
10-814-8054,61-104-0525,16724
97-710-0241,13-617-0573,16725
89-306-1133,80-987-8100,16726
78-692-7008,60-508-6117,16727
25-433-9492,64-943-2705,16728
61-753-0334,76-207-5652,16729
44-087-0146,57-651-6974,16730
40-429-8594,18-790-4326,16731
18-237-6374,82-126-8371,16732
15-307-8168,09-488-5773,16733
37-103-3005,07-589-4558,16734
76-763-0657,42-806-9893,16735
66-392-1377,63-536-7273,16736
94-670-7121,62-857-0603,16737
91-242-5776,78-012-8423,16738
23-082-1065,63-919-4250,16739
71-440-8512,71-615-2472,16740
00-451-8857,11-253-6502,16741
98-115-7191,34-259-4548,16742
43-566-9850,39-359-4391,16743
06-416-0671,81-541-0260,16744
10-621-7662,09-732-9826,16745
51-062-8739,52-341-6099,16746
91-006-3876,77-254-9655,16747
81-653-6035,69-923-8256,16748
22-572-6325,20-317-3721,16749
84-707-3314,66-441-5150,16750
63-500-9286,28-196-8983,16751
96-491-1316,84-776-0112,16752
77-527-7922,98-090-3894,16753
53-494-9541,01-864-9695,16754
26-231-8897,75-904-5534,16755
60-725-6733,11-447-6901,16756
97-995-3154,04-162-3406,16757
25-339-5566,32-426-3513,16758
35-587-5940,67-522-8690,16759
53-433-8071,16-649-4523,16760
59-613-6838,64-444-2153,16761
02-699-8406,09-563-6732,16762
80-258-5757,49-298-2216,16763
15-297-7741,92-486-6132,16764
81-109-8738,12-123-6838,16765
80-784-2924,77-493-2198,16766
12-371-9369,61-286-3086,16767
87-976-0252,12-472-1799,16768
86-725-2449,64-810-4341,16769
65-451-1818,26-402-5585,16770
24-339-0545,58-027-4960,16771
62-591-7981,45-876-6548,16772
15-197-3569,89-460-3944,16773
55-619-8849,15-547-7156,16774
06-705-6026,77-585-5912,16775
08-316-6754,21-667-2874,16776
55-932-3347,01-905-4730,16777
32-049-4417,98-252-9656,16778
80-890-3871,06-514-5687,16779
44-701-3012,63-367-4362,16780
78-803-3890,32-514-4207,16781
08-940-9111,95-643-4919,16782
41-597-5931,22-174-9688,16783
85-961-5775,13-517-7084,16784
81-898-7131,29-300-1910,16785
93-083-3241,53-132-9646,16786
90-478-9446,82-587-1933,16787
34-631-7695,71-993-6020,16788
68-844-1159,98-558-7897,16789
27-774-9457,53-761-3433,16790
87-292-9640,57-007-8529,16791
20-140-3398,72-650-0634,16792
31-762-1168,84-581-2271,16793
65-386-4145,56-917-2112,16794
09-923-6077,56-311-7903,16795
87-435-5817,30-481-3036,16796
95-524-7993,54-947-0130,16797
88-109-5070,12-180-4369,16798
46-796-5628,29-590-2171,16799
92-555-9940,20-380-7591,16800
43-718-3224,58-762-4502,16801
95-587-8796,88-064-9725,16802
84-976-0893,91-647-4130,16803
85-313-3288,50-213-8609,16804
82-287-7415,39-738-3678,16805
72-823-6963,98-374-2865,16806
82-090-4450,01-560-0809,16807
79-555-6824,70-750-9176,16808
33-177-2796,82-014-8133,16809
13-435-8115,87-320-3281,16810
92-833-3271,94-479-0084,16811
37-474-6061,24-176-7246,16812
96-257-8035,64-206-9106,16813
61-097-0206,69-254-9529,16814
58-326-4792,49-045-3798,16815
93-396-2857,08-816-0158,16816
48-335-5237,39-392-8970,16817
74-034-2507,36-821-2511,16818
80-768-1365,64-494-1301,16819
00-283-3544,07-369-4272,16820
68-323-6449,49-237-7569,16821
30-124-4774,84-872-5897,16822
61-509-9344,23-245-6549,16823
66-276-1471,01-889-1994,16824
29-595-2468,85-126-7032,16825
35-174-3155,04-729-3719,16826
25-621-0618,79-553-1254,16827
82-799-6775,40-116-0451,16828
83-584-6805,43-831-6225,16829
31-405-1090,80-827-8013,16830
47-102-5062,20-741-4330,16831
53-541-9522,89-981-5015,16832
77-180-0305,03-684-7057,16833
43-109-7017,51-811-2023,16834
21-743-3530,98-463-7157,16835
28-279-3419,15-541-9267,16836
35-460-4013,60-341-1613,16837
47-084-5361,94-189-0780,16838
30-601-0133,25-816-5806,16839
70-350-8506,60-243-1925,16840
77-325-6969,99-181-8100,17464
35-067-3364,57-653-7765,17467
98-646-1456,00-896-7289,17470
70-821-6798,60-337-9209,17473
51-960-7680,89-961-8506,17476
45-436-6764,79-104-5654,17479
69-254-6693,75-667-5377,17482
49-795-0099,83-007-6408,17485
52-708-9153,91-757-8892,17488
05-378-2914,08-417-0042,17491
09-522-5385,83-660-8060,17494
01-754-7255,97-850-3306,17497
53-851-0542,43-225-1028,17500
46-773-9492,84-559-2630,17503
85-559-9663,03-883-9835,17506
66-576-7484,45-619-6096,17509
88-729-8334,71-766-2433,17512
44-877-6595,95-556-4695,17515
32-596-3017,46-633-0361,17518
90-716-3855,92-904-9582,17521
84-632-0013,67-841-9713,17524
02-211-2785,68-296-9308,17527
35-884-9148,27-342-8219,17530
12-605-1676,12-982-1679,17533
38-750-7959,16-392-8441,17536
11-821-0545,01-608-1032,17539
60-600-4172,28-838-2563,17542
34-426-9335,91-276-1722,17545
60-230-9043,92-898-9409,17548
67-799-1881,28-808-0517,17551
34-061-0340,82-932-8304,17554
29-930-1681,16-112-3047,17557
76-522-9855,48-297-2055,17560
77-986-1901,62-452-0994,17563
65-329-2436,23-605-5942,17566
83-597-0985,04-962-5217,17569
11-858-8042,16-138-8056,17572
92-610-5614,27-913-7247,17575
43-918-0203,48-898-3804,17578
18-752-8277,39-552-7180,17581
29-463-3688,21-644-8108,17583
23-382-0687,39-791-8742,17586
27-252-7456,47-423-8685,17589
57-773-2064,82-214-2697,17591
69-361-9646,98-132-2808,17596
42-108-7287,33-208-6770,17599
90-122-2737,25-056-4351,17602
46-138-6582,86-592-7704,17605
60-885-4424,82-505-1173,17608
71-516-9998,13-051-6609,17611
77-165-4390,14-150-3681,17614
67-156-1140,77-254-6430,17617
53-131-0339,19-203-6248,17620
03-039-5845,50-471-6999,17623
31-955-7364,74-924-9475,17626
75-606-4195,08-784-0123,17629
63-453-3505,66-811-8791,17632
81-493-5555,37-292-6370,17635
96-049-6957,55-446-0184,17637
53-661-8226,34-938-2645,17640
72-015-0440,29-402-3395,17643
35-326-1148,63-009-8189,17645
11-244-2193,71-643-1944,17647
15-190-8465,24-648-1490,17649
41-177-5682,91-488-9581,17651
01-877-6020,07-280-9648,17653
91-690-3480,11-549-7666,17655
74-314-5556,38-163-2437,17657
73-900-4790,22-928-0299,17659
44-379-6825,03-512-0082,17661
53-925-0103,00-352-9063,17663
96-883-6756,14-064-2226,17665
03-248-8148,48-890-3098,17667
95-581-1944,07-161-0216,17669
09-229-1754,81-464-9164,17671
71-188-6549,32-091-9218,17673
80-489-4967,33-285-9278,17675
59-971-2896,50-753-5196,17677
76-746-0202,37-149-1807,17679
80-544-0183,74-548-0202,17681
63-236-3555,81-015-5506,17683
76-509-2544,76-847-6826,17685
00-799-3091,46-324-1886,17687
88-756-9391,87-886-6643,17690
95-599-9120,29-913-3446,17692
61-622-8419,02-156-3419,17694
83-547-0450,71-908-5082,17696
20-343-7160,65-760-7724,17698
39-607-8115,58-196-6560,17700
43-799-4873,22-501-0325,17702
16-609-1782,22-414-3931,17704
50-617-3367,30-959-5571,17706
57-761-6559,79-080-9855,17708
67-009-1409,15-086-9086,17710
83-687-4769,34-839-6626,17712
57-683-6723,11-402-7555,17714
87-535-8388,10-196-1743,17715
61-799-5380,07-187-1437,17717
16-386-7757,33-882-5916,17719
39-040-2440,75-071-4546,17721
66-665-1879,34-099-5874,17723
22-001-6016,41-356-7756,17725
58-149-3499,15-038-3835,17727
19-329-8137,59-386-1239,17729
87-443-7001,28-875-7993,17731
53-322-3671,13-040-2063,17733
70-365-1885,46-402-7692,17735
91-490-5244,64-665-8707,17737
80-616-9335,34-728-6780,17739
84-007-9095,14-396-6788,17741
70-276-7176,58-991-4580,17743
44-439-4440,02-681-4911,17745
32-023-4917,75-669-7534,17747
93-829-0535,28-783-9841,17749
22-867-9098,49-464-9139,17751
33-395-8454,86-404-0358,17753
23-636-0824,48-766-8760,17755
62-201-9287,05-480-9942,17757
86-227-8811,95-306-3083,17759
25-432-8239,61-676-0339,17761
92-487-3562,09-974-0828,17763
59-738-2614,47-010-9846,17765
46-627-8981,63-400-1629,17767
92-859-5564,78-969-3391,17769
95-581-6863,71-011-7586,17771
87-766-3663,81-476-1236,17773
28-376-6551,91-908-8699,17775
65-428-6495,07-014-5107,17030
24-690-6396,24-388-6822,17031
46-576-0301,18-648-5116,17032
83-262-1365,90-423-2784,17033
86-425-5753,57-843-3690,17034
93-702-4764,18-423-4240,17035
51-493-6866,45-272-9855,17036
95-935-6126,11-687-7365,17037
53-412-8787,51-291-3742,17038
35-759-1971,53-853-8502,17039
21-106-4079,45-685-2873,17040
80-720-7802,52-993-1145,18144
37-398-9630,36-740-6346,18147
15-192-4862,91-003-5808,18149
86-668-1105,19-291-5558,18151
05-024-1112,57-799-5797,18153
85-868-5544,56-376-6225,18155
49-404-6008,95-505-4189,18157
42-108-2633,07-597-7903,18159
23-824-2201,62-551-8160,18161
90-256-2320,38-029-8372,18163
99-679-0062,97-361-6034,18165
54-322-1808,78-757-0953,18167
43-850-7830,14-188-9770,18169
66-721-3658,37-428-9401,18171
82-445-5186,73-471-6783,18173
79-627-2533,03-040-0318,18175
43-634-6121,11-586-9495,18178
67-723-0322,69-530-7688,18180
63-346-9064,79-339-7626,18182
50-747-1156,39-702-3793,18184
29-600-4791,88-988-5357,18186
54-800-8042,92-702-5870,18188
10-150-2658,18-907-7870,18190
86-819-6178,06-321-2499,18192
99-862-6759,36-850-2399,18194
87-618-1229,31-320-9549,18196
10-638-5334,47-474-8927,18198
90-359-2449,83-549-0652,18200
23-153-9991,44-311-9619,18202
39-130-1094,40-236-9118,18204
29-260-4008,66-514-5198,18206
23-364-4571,14-693-9001,18208
22-906-5872,71-801-5063,18210
26-326-8254,48-306-2176,18212
51-290-4538,86-277-5508,18214
40-476-8892,57-157-8353,18216
86-606-8047,30-847-7835,18218
07-143-9471,21-383-0942,18220
05-822-0829,67-467-1171,18222
64-941-6067,18-179-2197,18224
44-969-2805,76-335-3399,18226
41-201-7265,45-044-4374,18228
04-238-9179,13-951-6935,18230
38-295-3172,72-152-2430,18232
66-679-8766,61-623-7377,18234
75-556-0225,09-203-2909,18236
95-025-5981,91-336-4124,18238
07-312-6026,42-547-8958,18240
46-072-3557,03-547-5984,18242
74-006-2266,27-104-9440,18244
93-829-3135,53-236-6596,18246
33-671-4773,95-631-7257,18248
38-694-5330,17-578-7660,18250
55-592-1782,80-268-7959,18252
92-880-1942,70-610-7059,18254
36-019-1520,91-839-0337,18256
49-961-9885,98-336-1192,18258
90-877-0957,13-919-9687,18260
09-185-3204,07-667-2054,18262
37-656-4777,85-451-7757,18264
65-432-1983,09-340-5529,18266
26-973-3455,28-994-2175,18268
99-346-2194,21-516-0006,18270
67-813-5657,90-138-4450,18272
01-879-8004,27-611-0020,18277
32-792-5231,23-205-4715,18279
95-846-1036,90-947-8460,18281
43-720-3267,37-076-7913,18284
60-009-2815,46-123-3292,18287
64-718-6202,30-426-0861,18289
40-690-8134,17-425-9366,18291
59-784-8988,54-763-6870,18294
30-032-8406,21-910-6325,18297
76-194-5836,87-825-2791,18300
87-820-2746,10-534-1630,18303
89-535-2329,12-760-8688,18306
10-141-0121,20-910-8042,18309
45-486-4534,49-905-8008,18311
34-230-0439,21-823-5019,18314
24-102-1793,70-815-9836,18317
00-822-8333,40-189-3632,18320
31-669-5161,42-611-3228,18323
37-691-9097,62-189-0455,18326
72-306-1723,67-746-6460,18330
53-622-3155,44-431-8932,18332
03-568-8174,82-729-5605,18335
05-318-1801,77-869-4945,18338
26-802-1005,53-704-6388,18341
51-287-9364,14-346-3203,18344
15-272-2116,14-832-8262,18346
97-039-9333,12-510-9183,18349
09-481-5023,44-900-5794,18352
76-437-5698,42-905-5328,18355
25-252-0068,20-850-2376,18358
77-635-7433,75-271-9762,18361
78-204-9950,68-882-8050,18364
77-367-2436,42-607-3260,18367
45-043-4851,60-346-2768,18370
51-470-5294,76-163-3165,18373
30-205-9759,19-601-3865,18376
87-503-4703,47-264-6899,18379
41-269-9772,56-511-3188,18382
89-007-9559,21-798-9412,18385
54-080-0702,82-520-3770,18388
65-485-7254,95-331-1993,18391
64-051-9774,53-257-4115,18394
31-255-9487,42-410-0705,18397
97-623-6572,38-609-7229,18400
79-946-2742,03-331-1028,18403
34-257-0115,29-836-4385,18406
11-486-8739,41-226-8734,18409
21-385-2808,16-815-6643,18412
30-790-3083,77-281-8756,18414
40-599-5065,30-825-3298,18417
42-438-0394,96-799-4054,18419
71-828-3556,68-814-7130,18422
51-420-8292,32-736-6261,18425
00-965-9450,63-784-1408,18428
83-336-8250,40-260-1346,18431
34-331-6365,35-306-1244,18434
11-997-6382,48-853-9332,18437
61-720-5633,56-125-9083,18440
01-062-3384,72-073-0415,18442
61-729-8958,50-376-1116,18444
75-786-1124,20-180-7160,18446
56-644-2509,47-775-2879,18449
57-393-6200,58-519-0920,18452
76-334-1448,53-665-5572,18455
56-775-4607,99-823-8050,18458
29-947-3866,46-151-7455,18461
32-317-3692,57-249-9311,18464
26-461-5577,41-836-7896,18467
30-715-2573,77-952-2629,18470
36-290-7816,04-242-3472,18472
50-370-8158,97-519-5326,18475
92-776-2834,74-748-7404,18478
61-501-5110,03-350-0766,18481
29-952-5748,59-273-7178,18484
86-400-9239,75-358-8408,18487
79-850-0887,53-501-6288,18490
31-302-3952,06-093-4453,18493
10-030-5503,09-685-7250,18500
24-041-3369,48-621-4122,18502
59-617-9817,37-038-2215,18504
30-117-6174,60-917-4254,18506
17-586-7905,62-845-0351,18509
47-760-3761,83-415-1839,18512
68-391-0908,79-877-0995,18515
54-501-1389,35-922-4096,18518
99-900-7458,07-117-6288,18521
55-250-4051,29-212-8537,18523
10-462-2908,98-667-2397,18525
81-491-8325,42-820-6751,18527
97-554-4987,14-111-5943,18529
89-013-4600,60-136-0339,18531
88-109-8460,48-656-3310,18533
19-281-5590,07-805-8279,18536
61-721-9793,21-055-2991,18539
77-083-7289,38-183-2380,18542
95-551-4400,31-360-2315,18545
29-577-3059,58-897-9539,18548
43-663-3135,45-104-2327,18551
45-381-3607,26-472-0085,18554
02-732-6800,95-863-7435,18557
50-475-9958,85-315-2081,18560
92-873-3440,82-197-4890,18563
41-640-4815,90-268-2856,18566
45-153-3592,54-078-7771,18569
80-984-7751,91-387-2469,18572
31-014-4239,87-182-2023,18575
71-274-0068,13-867-0430,18577
40-081-7496,50-466-7631,18580
54-413-3195,41-164-0757,18583
64-427-6469,01-646-4719,18586
89-266-9786,24-476-4314,18589
32-732-9550,96-936-2893,18592
47-940-7720,43-976-6171,18595
84-923-5585,04-213-6891,18597
11-776-8532,03-754-8064,18600
40-708-8263,80-279-3555,18604
19-798-0585,34-747-6973,18608
85-956-0185,80-992-8483,18612
49-275-9191,27-053-6056,18616
62-507-3661,28-076-4615,18620
50-030-7130,05-685-7660,18623
19-530-8425,96-672-3509,18627
50-696-6686,62-549-2752,18631
65-919-0733,40-270-8030,18634
71-925-2450,59-072-5051,18638
52-523-5327,28-108-0435,18642
30-087-5181,57-785-3314,18646
91-855-3626,94-096-1282,18650
62-086-4242,46-049-5828,18654
11-645-0948,41-128-9654,18658
38-068-6643,81-094-4880,18661
73-375-8634,71-750-9970,18664
96-458-9557,18-073-6715,18668
55-209-0374,41-371-0653,18671
16-946-9856,32-572-1979,18674
05-971-9045,54-536-6254,18678
06-075-0174,29-219-2253,18682
67-748-7876,71-721-5004,18686
97-246-5273,97-710-2761,18690
02-715-2965,59-575-5435,18694
82-505-2050,65-481-0473,18698
84-039-6634,43-167-6563,18702
91-659-9644,64-548-0720,18705
21-164-7722,80-680-2541,18708
36-898-0004,80-692-1577,18712
95-007-7718,20-619-2889,18716
03-955-4532,33-530-9357,18720
58-753-8307,37-845-3065,18724
47-612-6340,81-488-4385,18728
97-905-7691,81-070-8211,18732
26-929-8429,57-713-4376,18736
92-660-8297,91-235-3553,18739
37-675-7898,34-942-9341,18743
93-892-9924,53-865-0514,18752
77-779-8790,31-432-4517,18756
95-666-2867,55-350-7166,18760
24-934-3291,44-464-5517,18764
36-505-9404,13-549-8164,18768
87-796-6079,76-184-8198,18772
40-278-4324,53-208-7209,18776
24-314-4867,38-865-5715,18780
85-196-6451,15-968-4354,18784
67-413-6177,23-557-3971,18789
65-262-1387,42-475-0558,18793
69-817-7678,37-704-3505,18797
17-253-1197,50-685-3169,18802
14-606-3655,86-294-0566,18806
99-664-1580,23-082-9045,18810
22-130-4513,74-130-0054,18814
06-605-4865,52-201-2191,18816
42-303-1476,30-902-5761,18819
16-921-7992,33-940-3140,18823
24-678-5042,10-483-3261,18828
36-928-2921,66-300-2343,18832
15-090-5294,27-735-9532,18836
21-844-2539,42-165-1972,18840
41-328-2835,23-834-9533,18844
41-441-3097,81-334-5691,18849
43-461-0935,30-022-9413,18852
37-273-5241,19-848-0069,18856
32-377-0706,98-591-9409,18860
74-776-4460,10-047-1960,18864
42-250-4316,42-897-6329,18868
87-530-1190,39-999-0021,18872
79-518-4381,82-124-3942,18876
14-648-5507,36-331-2831,18880
74-980-5294,34-309-3114,18883
17-264-8555,19-101-7328,18887
81-881-8993,60-136-4870,18890
86-053-9440,85-127-4717,18893
58-300-9513,49-948-7915,18896
58-115-0437,06-831-0706,18899
33-390-5032,29-914-6794,18903
30-724-0380,31-856-0244,18906
01-733-5889,32-395-2589,18910
80-349-3939,04-935-5157,18914
54-162-7684,18-892-9010,18918
53-563-4345,95-339-8822,18922
38-969-7419,95-862-4662,18926
03-555-7951,80-277-5556,18930
23-427-8106,48-999-9247,18934
21-627-1027,55-441-4945,18938
31-106-2180,74-776-1637,18943
66-188-6911,51-529-9908,18947
82-410-4692,63-986-0563,18952
76-867-4343,96-628-9343,18957
32-483-3668,61-684-7316,18961
92-392-7061,48-951-1953,17445
61-618-8783,64-856-3763,17447
47-068-1396,23-233-9582,17448
18-359-3465,15-212-8866,17449
33-044-7954,07-575-4456,17450
19-189-3064,99-435-3448,17451
36-478-2126,07-158-6611,17452
97-233-2887,40-581-7231,17453
24-351-9777,49-436-2903,17454
00-618-9205,49-449-2339,17456
72-325-3096,28-494-9464,17458
14-316-4950,28-255-9636,17460
66-525-3598,04-007-9403,17463
66-056-8690,30-134-4141,17466
66-501-9308,43-303-6151,17469
97-946-2509,74-339-8181,17472
40-864-0766,34-231-0656,17475
25-177-6985,68-194-7215,17478
11-146-3342,82-442-4503,17480
80-727-2984,65-959-0100,17483
24-139-0192,06-870-3808,17486
32-698-1958,79-834-1150,17489
66-068-8313,91-484-8549,17492
02-311-4674,58-358-2956,17495
85-569-0097,40-946-4285,17498
33-294-7116,22-719-1060,17501
54-366-6861,72-055-7985,17504
63-761-3686,65-353-0657,17507
65-351-6434,90-876-6799,17510
36-917-2834,73-873-4827,17513
86-114-9232,80-927-5246,17516
67-709-5581,77-111-2020,17519
80-076-4032,10-341-4047,17522
56-271-4185,83-800-4789,17525
43-052-9931,89-896-4591,17528
15-663-0481,21-282-1343,17531
23-582-1221,04-699-2162,17534
61-057-1975,72-013-3529,17537
87-599-0366,09-688-8521,17540
85-795-3011,08-390-4691,17543
08-270-7581,56-479-7571,17546
05-410-4163,75-558-6855,17549
82-639-1298,09-710-7305,17552
81-875-5053,81-678-3234,17555
69-780-6998,83-988-2186,17558
45-989-0711,66-386-4902,17561
10-052-8149,37-285-0504,17564
87-988-3093,07-111-7669,17567
04-812-8753,84-136-7752,17570
56-331-9919,72-417-9175,17573
35-371-2486,79-082-9805,17576
24-714-2660,24-545-1124,17579
00-465-7031,84-300-6499,17582
01-975-7149,93-913-0650,17585
92-747-8084,91-251-5721,17588
81-819-6997,04-960-9928,17592
48-370-5933,35-042-6593,17594
87-939-7467,45-879-0850,17597
20-205-9814,78-492-1244,17600
37-563-3518,87-172-1004,17603
35-988-0040,55-516-2272,17606
60-197-5739,79-227-9821,17609
36-383-1600,87-811-2475,17612
61-096-3317,97-003-2495,17615
30-867-3284,26-631-4044,17618
29-601-2712,07-925-9556,17621
28-387-3547,18-296-6063,17624
33-596-6321,26-237-6257,17627
48-873-2607,77-064-4656,17630
46-671-2432,29-631-4932,17633
67-067-9693,04-268-9065,17636
94-148-7497,06-545-4037,17639
90-921-1904,82-278-5664,17642
87-546-5058,19-112-3031,18024
25-522-2006,58-749-9630,18026
69-765-1585,60-238-7059,18031
17-146-9681,03-575-7094,18033
76-063-7709,83-465-8495,18035
39-647-4894,97-122-0077,18038
84-561-9421,44-106-8726,18040
08-152-8962,75-652-8475,18042
83-499-1350,66-683-1761,18044
39-613-0627,18-238-2784,18046
56-545-1829,14-427-0652,18048
42-906-2475,96-883-5571,18050
90-989-2851,59-450-2625,18052
17-851-5705,17-237-9919,18054
20-698-8725,89-302-9477,18056
62-918-2454,30-395-2269,18058
09-019-6593,60-742-1416,18060
73-876-5941,42-286-4150,18062
05-825-9260,36-854-2570,18064
55-263-8669,00-988-1489,18066
75-655-7346,80-467-4735,18068
23-760-0421,04-049-1006,18070
02-938-1657,25-492-4931,18072
00-669-6040,38-206-8901,18074
58-064-3049,93-710-1150,18076
30-969-9125,79-752-9044,18078
89-262-2574,94-829-5714,18080
56-933-2115,17-162-2135,18082
14-210-2413,08-581-0238,18084
51-322-7429,51-824-3545,18086
57-755-0191,03-133-1843,18088
49-841-5624,52-259-8758,18089
58-287-7773,22-744-2112,18090
91-284-4644,54-926-6336,18091
49-366-5985,38-254-0934,18092
40-107-4974,72-486-1808,18093
46-301-6761,40-931-4451,18094
02-266-1313,81-286-3465,18095
60-270-8291,42-037-9687,18096
68-226-7897,09-427-8083,18097
69-624-5454,73-000-6730,18098
90-389-3298,24-902-5422,18099
84-017-7714,38-777-7517,18100
36-779-8330,45-670-3073,18101
89-464-8624,22-817-6388,18102
14-224-3137,30-882-6768,18103
30-148-2955,80-373-3482,18104
65-301-1388,19-175-1000,18105
55-734-7101,27-350-6986,18106
92-838-7961,44-929-7305,18107
46-715-1183,41-635-6237,18108
64-569-9390,00-381-6823,18109
92-282-7155,59-261-5057,18110
31-576-8678,13-132-4970,18111
86-581-4964,78-150-8068,18112
56-840-9304,26-834-8571,18113
52-071-2704,80-644-1720,18114
80-215-3898,66-365-0560,18115
44-357-1100,73-849-7161,18116
22-904-5860,96-606-2380,18117
07-113-3748,82-632-3278,18118
24-998-9967,88-786-4775,18119
80-923-1183,27-255-5518,18120
10-390-3471,55-534-3489,18121
28-608-5137,91-467-3717,18122
12-837-0577,72-701-8397,18123
25-485-3794,93-083-1812,18124
78-407-9810,89-643-5055,18125
57-417-7291,60-477-3944,18126
27-077-0389,91-616-5387,18127
31-607-0351,62-404-0979,18128
15-667-9235,30-459-4522,18129
76-705-8000,73-981-1213,18130
97-507-9861,86-200-6226,18131
53-430-9568,12-210-8916,18132
98-889-5403,09-129-7277,18133
12-128-2576,17-656-8981,18134
03-825-5219,36-854-2948,18135
78-806-0853,83-486-4557,18136
39-843-1059,71-234-5179,18137
70-424-5723,81-515-1278,18138
34-629-9123,53-839-6279,18139
52-984-2592,49-536-9801,18140
01-423-8434,84-031-0794,18141
31-340-1373,07-457-0443,18142
43-009-8040,50-716-5754,18143
84-854-1349,83-854-5062,18145
46-969-1933,31-441-5077,18146
86-161-8508,30-668-7438,18148
69-607-3610,37-013-0292,18150
51-955-2727,91-982-8246,18152
40-192-8164,73-965-2661,18154
53-585-4586,65-465-1137,18156
56-076-6137,46-957-2549,18158
06-457-9925,80-328-3018,18160
51-007-0849,19-745-7544,18162
64-446-6092,21-950-4765,18164
62-768-3976,37-402-2949,18166
45-594-5624,24-909-6177,18168
46-892-9399,58-570-3984,18170
74-302-4817,65-987-4463,18172
07-116-3515,21-903-1493,18174
